date;AQI;PM2.5;PM10;NO2;SO2;CO;O3;temperature;humidity;wind_speed;precipitation;hospital_visits;emergency_visits;mobility_index;school_closures;public_transport_usage;mask_usage_rate;lockdown_status;industrial_activity;vehicle_count;construction_activity;respiratory_admissions;population_density;green_cover_percentage
25/10/2020;116.2572424;42.69974234;73.06456846;41.29998226;16.10706477;0.310192691;29.01782859;37.28502222;79.45231123;11.69089276;2.377106303;16;0;68.01407465;0;37.37416906;95.82715925;0;144.9155517;4268;65.98862794;9;2244.683738;38.01476596
26/10/2020;112.5925768;77.05971814;68.28414553;29.36963727;23.22032461;1.050948002;37.21860609;23.49367658;86.71930015;0.47997778;4.456697042;31;6;62.75669819;0;90.9048501;53.6073854;0;98.61228137;2685;61.24692623;8;1325.770658;66.5778502
27/10/2020;83.42009978;65.07829314;75.56800611;44.21247379;21.13531527;0.270663651;33.06924019;24.07772765;73.70197074;7.469490911;7.897870802;15;6;82.23467118;0;91.73472029;62.73547663;0;66.92864955;1880;34.09017394;6;2960.48502;23.82362499
28/10/2020;88.7963792;45.93111635;51.18036731;48.46839945;19.61389144;1.326382076;22.97490946;28.38920049;33.97550081;12.92154695;2.474803259;16;3;69.92946788;0;26.29061869;88.83428934;0;143.5005097;5018;19.6667526;8;1497.322419;58.06755546
29/10/2020;114.9458721;63.24937463;99.17632613;45.34347213;26.47574272;1.15656737;19.44662434;32.98044646;88.43628294;1.29742911;5.435082484;16;8;79.26811568;0;8.895628065;88.75753467;0;96.97772709;7310;62.40219004;13;2324.322624;19.23332765
30/10/2020;112.2074053;44.61370975;102.5537259;22.31584574;22.02470677;0.916400569;28.742572;22.27735942;84.36051132;7.766084047;0.903725221;28;4;72.70685747;0;0.110802623;60.60172531;0;96.06994504;6525;13.08735323;9;3157.151213;14.40505389
31/10/2020;99.58196812;76.51232098;41.05315052;49.95167665;15.80671181;1.168815958;25.80617242;20.00592366;31.42171959;2.390871584;4.645110051;26;7;89.20936524;0;43.82944846;59.23588394;0;103.9808431;5657;14.62463563;12;5948.726571;10.92320287
01/11/2020;102.3465477;75.92056447;99.56915611;49.37367414;16.59545585;0.706577721;32.69057448;18.78923325;59.11500788;13.42223625;1.776389934;17;7;87.42843514;0;56.85734016;68.35701046;1;75.2504406;2276;38.33667759;10;6176.465477;68.69112839
02/11/2020;125.5532979;67.98009298;63.7894274;48.30161372;23.4099665;1.021712655;24.25489873;32.96553111;58.88621982;12.48518291;2.111915589;19;6;73.93573113;0;27.03380031;53.14576825;0;128.4693419;7069;56.73701399;7;5390.926471;42.07703763
03/11/2020;88.16857222;65.42491592;97.13951074;43.72842249;25.20866426;1.238432212;25.07686139;19.80946507;50.97743447;14.00875865;3.668284341;20;6;95.10879647;0;25.97496511;86.51803928;0;114.1043612;3772;72.8288783;10;3051.896406;38.42757586
04/11/2020;110.9419476;86.41782187;78.63107015;42.20189314;22.75840116;0.071713225;38.42455774;24.86222032;88.89969312;13.12473512;7.613476987;22;6;80.63610819;0;35.67850454;83.49043626;1;145.4870264;7114;68.69802999;18;9538.712035;5.468008617
05/11/2020;95.95614695;59.99529491;80.57551128;50.32389398;29.48444374;0.865832692;31.18562375;20.11357584;24.1735566;11.04829965;7.439864299;16;1;83.3058906;0;26.3085103;92.93627472;0;70.38881167;4005;37.84518613;12;3038.310852;36.47900112
06/11/2020;95.64637594;42.27188812;76.29804701;59.23513488;28.17503583;0.993206761;24.37818348;17.75822041;63.90462359;2.773337934;4.149729765;13;6;73.37757765;0;85.84384046;71.50245736;0;111.9134473;9918;65.46523419;16;4070.202799;48.07634693
07/11/2020;121.975537;66.74210869;104.2425841;30.46959537;22.20517917;0.941111915;30.14113447;23.53812323;34.37125359;4.537539235;1.186711542;15;5;72.63152212;0;64.28423911;81.83680045;0;101.6634091;1716;21.13468408;7;4280.444083;31.64663298
08/11/2020;116.508327;91.29070574;55.20823975;50.78125396;15.8070967;1.437130548;41.03128994;20.31106667;56.91318433;7.452827375;2.8069162;16;8;95.33125205;0;82.89468329;97.69747444;0;139.4753842;2629;49.37449804;15;322.2456515;13.37970371
09/11/2020;116.2701927;44.7786076;92.15680677;39.13782902;13.45006244;0.662829663;32.35029351;21.54185787;74.58185403;8.833451723;5.053557765;17;1;81.15971136;0;86.04782496;97.94011573;0;53.03668566;7850;61.52779482;6;4344.959618;22.40037008
10/11/2020;126.1095761;54.5780585;102.0266033;38.70326948;18.06309127;0.813652227;34.74360648;35.03052549;37.27087622;11.73275093;8.694117787;21;2;82.27150827;1;43.5009946;53.55388071;0;126.0800824;9577;74.44058607;9;3449.643323;51.41820574
11/11/2020;100.4200768;66.24669057;94.32680161;24.6346931;23.76606723;0.425239292;23.98212371;27.12448052;47.53516825;3.404394423;9.682546148;19;8;74.88562713;0;47.75774486;50.09421725;0;112.3059715;2848;7.958916652;7;799.9670446;35.89672142
12/11/2020;113.6390594;59.19142726;126.4939783;37.1521059;29.1332354;1.453085995;38.21135502;29.6573476;86.5537652;1.924160912;6.37470935;14;6;82.72770142;0;97.78195987;97.99921975;0;110.7549116;2338;10.11412719;10;8130.309324;36.15485099
13/11/2020;93.79466487;45.26544629;69.42106475;30.02735042;22.08723517;0.926112957;48.54481808;29.12329781;73.30365164;7.239152559;3.506864905;19;7;80.17890541;0;81.68399124;76.7658301;0;137.5321435;7045;7.385250152;7;7146.003877;7.496305797
14/11/2020;106.483327;76.82786784;99.14609645;35.3614557;25.84361397;0.868477334;23.66825886;24.49569538;60.09062292;2.367621163;6.934534537;24;6;79.81917826;0;79.78943208;85.02002705;0;108.9798105;9380;54.64690271;13;2906.163179;39.40596383
15/11/2020;97.39713891;94.80061083;77.87818729;29.01813616;18.77346257;0.984255195;20.54484821;22.8014082;35.53981715;10.40605203;3.362301358;29;3;96.50632727;0;58.37132073;95.6298579;0;121.5922756;5955;57.00546874;7;2679.996315;32.60790875
16/11/2020;101.9399193;62.94197189;104.6681215;35.51091613;23.11384563;1.190870749;31.40433795;26.24467306;49.77138062;8.634463351;6.254734534;20;2;81.33752119;0;46.11502595;71.65772996;0;114.5707366;2268;1.101538876;9;9056.781429;62.17552607
17/11/2020;111.9031405;46.43897565;79.84622009;35.93889643;24.11678415;1.104209021;37.0040404;25.84225385;74.18429233;11.11661696;2.437665717;25;3;68.67966087;0;89.46106966;72.0326641;0;56.95047046;1688;65.67008878;10;1972.437305;29.75465158
18/11/2020;83.63558634;36.76559212;72.24248436;40.96754918;10.10202862;1.794365264;29.26888262;22.15597291;77.43801547;0.951548395;2.669887012;31;9;84.9822318;0;80.45569616;58.34907855;0;61.28300328;3910;76.33245123;9;8749.547951;44.60024808
19/11/2020;141.8477455;63.86963972;106.1214441;23.85250138;17.93280599;1.136180767;21.57434883;25.64923915;37.12243387;14.47046341;0.75225589;21;4;76.31913604;0;51.67889073;95.29141403;0;83.84971546;9336;11.66099744;12;870.3204753;65.83288755
20/11/2020;79.87965237;76.55816015;70.16876122;25.54481852;24.74850192;0.860426371;29.13132671;21.46835147;66.34421473;8.31E-05;4.201411522;20;2;69.86045032;0;27.0490802;82.3836653;1;117.5701662;1531;33.73271178;5;8411.536104;41.80406884
21/11/2020;75.71622774;67.1275162;51.74548482;43.61914271;21.37234168;0.831592979;34.78473818;24.14271035;26.65020945;4.881636225;6.181745201;20;8;72.85030735;0;14.7279404;59.01346236;0;52.64492894;8733;84.99721286;8;5462.315404;6.936063316
22/11/2020;123.1622175;59.96394239;69.66306234;32.02561883;14.01742476;0.882172314;26.74374538;23.32358263;21.62486152;10.1945219;7.887949438;19;6;90.89773009;0;55.27057086;77.98960073;1;127.2595446;8225;68.72000734;12;7780.985692;11.60328149
23/11/2020;115.8332539;51.16092522;92.38065893;50.7452979;7.849388121;0.549448923;34.85804014;18.65563704;58.40717464;0.677131108;8.103485448;19;4;69.72132502;0;29.60300198;66.40819692;0;70.30097811;7215;30.46437355;8;1020.053386;67.84508213
24/11/2020;112.4823963;43.61754551;107.840775;42.25269722;18.17109627;1.011959262;39.31768628;13.24420893;35.7065898;1.25024372;9.924444495;22;9;70.22336865;0;26.42157862;57.35909849;0;105.9519616;9639;74.22428678;12;4258.344743;40.88640583
25/11/2020;112.5669102;72.52126989;82.22258751;46.0676215;19.64207154;1.235040432;31.92184501;20.30468375;25.52384219;1.150221558;0.877557258;18;6;80.62804087;0;10.57862344;59.09347237;0;70.1156875;1724;88.72675357;10;4558.348286;17.30389487
26/11/2020;99.75506454;73.70657432;106.3639413;54.1069232;15.58038525;0.81599092;29.77641783;34.02052332;71.0879819;8.722645901;4.931367684;21;4;76.71833648;0;3.447271989;77.96285789;0;67.59679697;9994;30.93200564;5;5201.603888;41.90428709
27/11/2020;82.05491257;36.8140532;52.83650157;36.90289188;20.71542469;0.757785983;36.6347514;23.45159109;54.85822119;13.43887973;5.213745754;13;4;70.1947232;0;78.33538226;78.2192613;0;83.41912995;7524;68.42836971;11;6315.22283;67.23105995
28/11/2020;101.5160912;83.84758467;71.1347307;34.25513295;22.53193374;1.454783544;23.15119338;28.8798408;75.73939077;8.331554666;8.045334264;26;5;89.19894214;0;10.79850667;89.49703905;0;142.1508707;1155;9.341943721;7;3954.964407;7.913887332
29/11/2020;86.45676577;68.61106831;74.22849766;48.71702586;23.35343585;0.572055053;22.36232133;14.37777428;66.47609678;9.053570284;2.663585156;18;3;75.77742592;0;88.86094667;62.39921421;0;73.78449813;8878;5.868289842;12;4529.631789;39.26176293
30/11/2020;119.5023947;80.99391968;77.70881145;45.09513564;8.220405375;0.379654487;27.86742172;19.95856966;71.08634579;5.190024768;0.693723199;24;6;67.04962036;1;21.37828076;95.79166911;1;54.85229233;6804;58.62573207;11;3765.643247;13.84921137
01/12/2020;97.05885237;39.86808377;81.68188777;38.1266969;13.42857451;0.654129417;26.06496436;18.22755191;41.51524069;0.28111738;3.137588103;21;4;82.98675712;0;75.96756924;75.93064658;0;138.2244324;6601;49.24240359;8;7016.68508;34.03859032
02/12/2020;83.49005606;39.51263767;93.81821915;53.91457967;18.47688676;0.537870185;23.5732642;23.98849995;38.4293078;0.324220766;9.839278291;17;5;88.14496877;0;82.29994802;60.20863444;1;93.89307222;9461;81.00882826;13;9093.283203;47.54656784
03/12/2020;93.57228317;57.76546035;71.10386324;37.8775569;22.86086566;1.115867819;44.6437478;37.1097774;62.06124245;13.3246495;8.994411978;24;4;84.7028515;0;79.25559221;70.66402878;1;112.1056323;7253;78.02832605;11;1231.74273;34.84554416
04/12/2020;108.2586291;67.5417664;82.78057374;40.32773638;22.44617007;0.89178865;47.37594568;27.30119472;34.00574983;1.538586581;3.952469609;15;4;86.5825915;1;87.28558201;96.1679636;0;138.5778343;9507;28.66956144;6;2946.34108;67.58222022
05/12/2020;88.72550894;86.94541234;79.09754219;40.21222651;22.35934974;0.934093886;27.17035966;33.47806267;77.07884809;14.99684058;8.762719987;18;2;86.41596966;0;33.9720857;73.90782714;0;125.5649583;6276;51.22624068;6;2275.508444;42.99850166
06/12/2020;83.55559209;70.59118371;61.48220192;30.65406105;18.08291029;1.345880253;30.7337516;23.72781636;56.60441183;2.466339173;0.327544841;21;5;77.32481531;0;98.58884763;93.73575552;0;129.6505028;5152;75.57765554;8;9399.706678;67.63398516
07/12/2020;104.8737442;56.35978085;77.72666622;40.77585389;18.36183281;0.792599542;28.49725744;31.82434687;35.88929526;10.11951666;3.142040775;24;2;75.36028602;0;27.95947006;57.99163676;0;98.00934848;5341;27.09527361;6;5985.212961;25.43523386
08/12/2020;104.8993314;44.60446189;77.1268094;53.96760177;16.35835366;1.232526824;38.85999392;35.36628353;63.76177626;14.23433208;7.26811848;20;5;73.28441949;0;93.42980899;95.69791993;0;118.7342008;7008;36.19613404;8;1514.64092;6.372675547
09/12/2020;89.86113649;78.45000859;76.6983887;44.44968315;23.84097064;1.45339684;40.44516449;24.45315467;86.15250146;5.434339165;2.21452251;17;7;79.93104931;0;43.74400949;71.53094027;0;146.3766589;9513;5.986348051;10;4039.462704;15.04661724
10/12/2020;90.57923389;45.52941861;80.63518913;40.31063426;15.39755606;0.863301251;15.78188961;22.30367644;25.74663086;11.01649783;1.983909515;12;6;63.6416617;0;5.693199321;96.80634718;0;138.9789066;6170;13.0488595;12;4789.547025;9.651839144
11/12/2020;104.6409987;84.42702832;81.51347081;38.38232719;24.25018198;1.221106857;33.8080864;18.41094532;27.65416451;5.262849652;8.61807546;13;4;68.44998634;0;78.49164693;93.30392597;0;111.2427459;9713;61.02203529;12;6267.496829;53.03314246
12/12/2020;71.03831317;55.73423026;71.35409642;43.30867028;21.03926619;0.927454626;19.54542927;23.45469871;79.06874028;4.574115851;6.159539611;22;0;93.2850817;0;78.7410833;82.99831534;0;58.53725732;3903;49.67512123;9;2231.384973;17.34075535
13/12/2020;71.85072451;83.85873109;105.4542947;47.49766628;19.77477761;1.277229439;44.06617726;25.40948338;27.67156422;3.027061239;9.890227183;26;3;88.96822333;0;19.72978945;83.64232085;0;147.9701457;9242;16.8590658;12;5070.119695;54.20978022
14/12/2020;85.63111557;70.18396935;56.61038742;46.09238831;16.716448;0.528553244;33.52198424;35.15476809;22.75627585;12.3140236;1.346696763;27;5;81.54998421;0;82.35124481;60.57539939;0;72.54869241;1351;0.728120265;10;8034.974483;39.94169272
15/12/2020;95.73105697;57.94506766;65.58059783;36.68135138;13.22229069;0.506346326;23.41320369;18.52513013;44.35514067;3.860805954;3.561284072;14;9;95.27709903;1;15.7579403;80.14148895;0;86.07577031;5588;16.90331398;17;6633.857634;19.09071906
16/12/2020;106.2181513;52.20905442;135.5992725;43.24781594;16.76173622;0.882619686;28.0694289;25.29830947;52.66941194;4.247372444;3.112133718;21;3;83.8236753;0;15.1431659;77.47477859;0;64.035268;4030;74.96399547;9;1131.626012;44.87372092
17/12/2020;129.5071243;54.88638184;59.2401729;44.79939741;18.34996566;0.733322557;27.68818193;15.92845939;59.86111057;14.98454613;8.801322377;21;7;80.27550469;0;80.89192879;66.70735182;0;66.66133329;3735;9.368230799;6;9131.686168;5.744696632
18/12/2020;117.1531925;66.42475039;52.92490651;29.92805012;8.154878442;0.844987267;34.20090354;22.86618586;55.51101628;4.909656532;2.5529652;26;4;66.45902787;0;29.02191243;75.28107621;0;129.5778231;5152;40.24493684;6;3451.720921;26.75726227
19/12/2020;96.8012294;61.15734744;94.6895349;41.68230541;19.01322422;0.934142025;38.33530083;26.55697679;83.92291939;6.341617332;3.534609977;24;6;77.22508416;0;7.687783516;96.4571776;1;62.82677184;3483;23.8789029;9;4302.99117;56.00376633
20/12/2020;99.61967584;51.09282888;38.45760292;18.38696114;24.62178684;1.21600406;20.81434166;27.56291576;73.80676703;14.85083187;1.428338757;20;5;89.79284489;1;95.63439859;50.26528319;0;68.93754257;3283;54.93966578;11;6954.532461;53.6991942
21/12/2020;79.94941271;57.51552885;75.2945218;44.8253371;22.83608953;0.877701826;44.71003601;27.9451154;88.86671791;5.539505181;7.754009826;16;6;85.6037808;0;55.70401559;70.85620464;1;67.1491073;3360;51.15523348;6;4666.528802;56.39457377
22/12/2020;99.62973728;61.17865545;122.9164985;46.60343055;17.51897062;0.752841607;42.84552086;26.98702016;53.35187963;5.492280109;2.37703284;17;2;99.57404449;0;44.80774894;66.68193604;1;87.01865907;3900;98.29535386;12;5921.148699;43.19034507
23/12/2020;94.22682722;28.06898858;49.10128156;47.47546126;20.23468149;0.894545987;22.99741146;27.9021097;25.90307269;12.41571699;0.683202722;16;5;80.2409096;0;50.41100439;98.06155337;0;119.4686168;5822;77.28800745;6;4829.658619;42.26378376
24/12/2020;106.4543712;66.87252172;40.36071029;36.04953148;17.21917715;0.769256416;30.58241435;25.22869565;86.88714501;4.678955527;4.351087327;16;8;54.40628038;0;67.04502772;98.69471156;0;114.3836967;4083;93.83295651;12;3147.238513;31.47888792
25/12/2020;83.45538113;45.30418163;50.01637596;43.09046835;20.74380367;0.719798349;43.68646835;19.76066847;20.28792131;3.506791555;3.91458124;21;6;83.84851774;0;86.16659852;79.28302678;0;122.4695523;5520;57.79582701;15;4465.31073;66.654888
26/12/2020;110.3869303;42.70001395;97.96719137;54.23953846;27.70053912;0.516094956;39.86334869;15.74171518;74.32672097;6.348153828;1.776092043;19;9;55.51139921;0;67.25788883;77.50034842;0;122.6811878;7652;73.77813648;15;3184.691328;66.71661867
27/12/2020;130.6547783;34.68983479;102.4955344;54.13769648;24.84249401;1.020843435;27.30605576;22.26656089;22.18974215;10.50961201;1.335975599;20;7;75.21156805;0;73.9526393;95.16062484;0;50.30007058;8956;89.50765742;12;4541.549472;5.565032626
28/12/2020;97.82479703;33.09161253;69.74822406;39.70827301;22.60397153;0.829388288;36.51471852;24.32692283;73.28499335;0.648645375;8.965572134;17;3;88.93248092;0;18.01530801;50.32712369;0;118.4539811;7494;4.107100062;6;2104.903719;67.54456734
29/12/2020;108.0342344;39.66828745;93.66424808;41.39319631;17.53557544;1.289883622;53.97758633;31.26965899;85.65572579;5.608740408;0.678444866;21;2;96.83868757;0;38.40930698;78.11403015;0;118.4572605;3509;91.54501772;8;700.7519965;61.58555677
30/12/2020;113.8028798;49.36468564;107.8051066;51.10911145;23.74969196;0.565781172;30.84127985;24.49699162;47.24822081;5.193673529;0.993109567;26;8;69.65294622;0;58.4809793;51.23162042;0;56.21117506;2798;21.17703037;8;7017.864732;44.39051227
31/12/2020;91.97559056;89.29888706;115.7469283;24.99197985;11.56561524;0.837374933;24.93881399;24.01715483;36.86753959;3.672275209;2.450472811;17;3;83.98768994;1;61.94064937;98.40811357;0;92.71212166;1010;70.50161052;8;1346.735689;26.09455693
01/01/2021;104.4818496;52.11180486;75.07329438;36.76924257;18.73823259;1.543872166;31.37935882;26.92763563;35.83954068;9.814310039;9.528391897;21;7;95.756571;0;27.06931117;66.00797787;0;57.86471678;1241;77.33408954;11;8240.650404;32.34914002
02/01/2021;100.251848;62.66625159;33.97056565;53.35570456;22.9185571;0.718117145;31.97241676;23.64994006;54.42023509;4.349851206;0.853842495;18;6;80.96261636;0;97.49822519;76.04006509;1;69.0830006;3077;10.93260003;12;3702.864295;60.13314914
03/01/2021;101.953522;66.0072208;63.58242155;49.75200542;23.70210607;0.929040024;25.80370609;29.05270999;31.9620925;9.100973385;8.160148267;19;2;73.84146053;0;11.81859722;70.87842523;0;98.97508723;9731;95.30999086;16;2564.326857;14.59897068
04/01/2021;84.53980432;61.96597779;71.4639161;43.69263778;23.34942245;0.635246805;33.53300054;34.89666809;67.10465415;7.565052622;8.920521533;19;4;98.46956929;0;11.22783482;94.68120621;0;51.20120644;3405;92.65591664;11;4156.809714;45.35268574
05/01/2021;100.4902035;58.83834809;74.82122407;24.94167595;21.47415345;0.595471746;19.96479152;35.95392757;45.78466502;3.257848062;3.778677415;20;5;89.91893353;0;22.91501988;99.99089721;0;59.49999552;2152;65.45527804;14;1581.205111;20.00620302
06/01/2021;109.9599658;42.07059355;76.24281198;39.50089767;19.0213751;1.464193295;24.67572906;25.48520314;42.61766447;3.998490856;2.938943998;28;5;80.66703952;0;75.39132653;53.4193989;1;58.49212127;4387;15.53291431;10;8505.211142;29.58153081
07/01/2021;129.0228722;81.76391322;102.377892;34.10084604;22.68987985;1.051311848;36.06595821;26.68446182;52.28999034;2.5590008;6.773777283;17;4;64.71204238;0;3.655128846;86.6015568;0;62.45441038;9623;56.60505606;8;1750.801209;5.324744058
08/01/2021;119.1854165;87.10794965;105.4885685;43.31038903;15.2356948;1.040103651;15.96103319;32.8942806;57.98112517;0.849438223;7.026346006;16;5;76.43651515;0;98.78657786;68.3999312;0;54.97824398;9219;34.41448427;2;4988.848067;68.01038304
09/01/2021;143.0636492;34.76011959;76.56652692;31.90653315;15.77661368;0.491105129;37.22534074;24.25018989;29.93511836;9.287826947;7.799771628;23;5;72.69893233;0;98.77294465;56.95364599;0;111.2077026;1182;93.07643358;10;1703.780133;12.05930197
10/01/2021;84.65304874;44.63957114;101.9696975;29.74276605;20.30867338;1.107622416;13.90414907;28.39596071;69.54343547;10.09183041;8.305667813;16;10;62.82126951;0;15.96841966;70.27187648;0;67.85967061;4987;40.66557435;5;552.4533512;54.62602453
11/01/2021;117.4464127;55.80284486;87.15322733;19.35134722;20.86598821;1.347226584;16.14940337;19.32419935;81.80629699;2.489999904;2.68395456;22;3;93.4932378;0;40.12032743;99.90733151;0;136.2603019;2466;69.37493531;9;7997.528002;41.505059
12/01/2021;103.6668401;45.53193308;81.29011946;52.21804685;10.87192411;1.344843118;26.00817006;23.44580426;39.45908413;9.23088577;6.869616019;29;3;85.73141287;0;20.39173395;67.87836497;0;138.4800263;6660;63.70151028;17;5618.284411;58.82117363
13/01/2021;143.7960587;67.5894833;98.13088314;36.00229489;22.2757319;1.200499969;32.29491074;30.78057308;32.62736313;14.7312711;1.349057243;27;2;72.9010976;0;40.80152124;63.86997442;0;119.1033789;2869;27.10152748;8;873.2896652;38.51902643
14/01/2021;83.83403429;49.07591696;81.44504096;41.57145784;23.86364189;0.661154327;40.60210883;21.40902183;73.23537966;1.116031424;5.107313315;17;3;74.1495444;0;53.28628143;92.30856873;1;56.4956019;3473;53.54968418;12;8939.767665;68.98512001
15/01/2021;83.20556316;92.47584102;121.1562235;39.97761884;19.61357381;1.093937025;30.46098211;24.35974411;32.84792066;7.355563087;6.128869165;20;0;75.41681067;0;82.27319512;93.39689999;0;139.1603739;5799;40.99801626;13;3986.451983;44.45608889
16/01/2021;88.01214709;77.85822892;51.23177666;29.32566067;31.87233142;1.200275488;28.02757114;17.12895177;22.88786123;10.9955732;1.617319367;21;6;70.01543769;0;3.580729781;66.94345774;0;91.86842577;1665;37.46277744;10;4318.386705;45.06655542
17/01/2021;57.52208551;63.18861046;69.69658202;27.40935089;16.58532447;0.461666924;34.63664998;35.02884147;63.34702543;0.690137967;0.765065397;20;4;108.4733168;0;98.68976712;64.93365703;0;68.11145085;6608;86.40054569;12;4999.324253;64.85107546
18/01/2021;89.48489957;75.40479395;77.46962206;29.94684874;18.19456418;0.663616123;23.03280944;31.31514035;36.78259914;11.67410241;1.947462863;17;9;72.84037776;0;94.05629599;82.36407388;0;127.8778705;9427;13.97583549;8;2323.85038;21.77129647
19/01/2021;84.81734677;76.58850637;88.78905381;32.76831561;18.02466547;1.266447197;31.11532127;25.94049783;32.02672862;14.69266856;4.205887479;17;6;76.77854927;0;57.04172989;60.25892419;0;84.66933097;8178;41.03939479;12;5552.664783;28.58622787
20/01/2021;103.0078757;51.54078768;105.3592097;43.66606247;19.61906194;1.262813733;20.40442994;27.53756436;88.71219192;1.327317953;8.878409778;14;6;73.12183053;0;48.08963788;74.18427013;0;100.6072676;2443;0.675245327;15;2574.666562;48.22400733
21/01/2021;106.8351195;47.75674133;79.51202866;32.04282336;18.35637594;0.53542509;30.66072414;26.97949053;40.43054884;12.33344858;5.319144245;19;5;62.07620307;1;55.06447535;57.06718458;0;124.3040622;8964;26.18903238;10;8376.570458;14.17190419
22/01/2021;137.5234168;61.17214594;51.55540701;57.46490632;12.96594728;1.238506438;28.96130939;31.92155877;83.24103032;5.678723168;7.484928917;24;5;67.67464759;0;1.844092642;65.23773891;0;60.11203365;1923;62.17467839;12;8278.972437;57.62455779
23/01/2021;119.0084768;72.92454187;96.85027793;50.27151036;17.26725852;1.02859102;23.56585663;22.40599979;32.47531361;2.161743037;1.741445283;18;4;90.59754798;0;73.7682692;64.87407488;1;66.955375;9602;8.752227312;8;4823.114297;43.47132633
24/01/2021;88.46192689;62.08590598;95.09917532;48.0835955;19.51189652;1.234302686;31.32032509;28.6613381;77.32839924;7.397898138;1.059781981;18;4;76.74047661;0;49.64359843;84.74499825;0;146.8559826;9458;27.11811929;12;5364.85926;54.07161699
25/01/2021;82.03170657;36.34505277;41.16282681;38.80341098;26.14286041;0.809643603;31.26839723;30.38708249;55.14132111;1.072781037;2.396173576;20;7;84.14579896;0;28.60399195;64.11365175;0;121.3544611;7828;88.0228821;10;9929.427804;69.36714957
26/01/2021;109.8383834;47.95763334;79.92391733;55.14280736;31.01121637;1.193555049;39.4036321;31.07662985;25.50163384;7.831521123;3.138804128;21;7;84.56875026;0;46.15435588;94.92478517;1;73.11256686;3999;69.1835348;14;7974.081027;68.49627827
27/01/2021;73.59533586;58.89040705;48.19716339;37.81994369;26.67736949;1.253148632;17.15493278;13.70314558;71.35237056;0.29035182;5.481020188;14;1;84.59446549;0;29.25678022;99.15230472;0;107.3786304;3736;7.028875271;6;722.6650674;34.09618676
28/01/2021;136.6291753;58.86501594;66.70697805;39.68738586;16.12310485;0.894599519;29.39160874;22.00362761;82.44513602;10.92917163;8.812433204;16;2;73.0623293;0;69.99507725;54.05308506;1;68.79876798;3371;99.23798117;8;1808.760578;23.27164756
29/01/2021;123.5888024;89.58813265;61.94382146;41.6997454;16.52095195;1.005325764;23.9179008;19.90414689;31.41118932;7.319545287;4.260926168;17;10;96.89473014;0;61.44342038;69.88238159;0;136.546274;5767;94.51415932;10;6001.376243;46.22966351
30/01/2021;90.61648696;39.21018086;96.18529396;47.01823041;19.20335711;0.805443511;36.95809647;25.74794143;70.79131696;6.884094914;5.187981878;16;7;89.21191399;0;38.80925991;65.09205317;0;94.86151771;5850;14.16898614;11;3779.583809;51.23752378
31/01/2021;65.73730942;67.58383863;82.33660348;46.36908079;28.92279444;1.495491685;36.03129652;14.9198489;51.15367634;2.942872406;0.04613536;26;5;84.76154008;0;31.4241942;67.59950643;0;130.6870853;6823;92.18684409;7;8059.086683;24.15751087
01/02/2021;127.0774475;82.33669662;54.28817998;35.24874722;19.17287974;0.963918418;34.06303876;14.77188555;72.77093173;5.418947337;0.333120629;24;5;82.5109774;0;87.80366444;63.2677443;0;147.1915957;7967;54.99437537;13;6446.439444;23.28865937
02/02/2021;97.70920309;94.07174618;97.60131926;34.67006281;13.36246255;0.723392702;24.36933394;35.85047496;69.97495637;2.728041486;0.837691999;24;8;66.22543729;0;68.22386436;69.13324306;0;148.0874908;7075;92.93810351;8;9907.790441;18.97321205
03/02/2021;124.7563262;53.93403865;51.32388352;46.39902957;17.49411432;0.785252226;37.08376466;28.08844694;21.86201613;11.03085151;6.989940855;21;7;88.29440648;1;71.57818172;57.07072964;0;63.76162584;2751;96.80507693;10;227.5503737;64.11267633
04/02/2021;68.11144682;67.37144179;86.60227581;47.15236584;23.78528001;1.03803118;17.75895257;25.60504622;32.51047252;2.985379491;4.861913688;21;4;78.68036755;0;61.86055919;63.99091378;0;144.4805969;5179;69.3563569;13;4439.977939;11.60628974
05/02/2021;88.01249954;68.54640536;63.71978661;36.06648875;23.44970138;1.225999352;16.11751437;26.81836324;52.97190701;9.251299906;1.929611985;27;7;71.89776183;0;7.523055023;87.3908939;0;77.02893318;5401;29.12977377;14;4134.343609;21.01613207
06/02/2021;100.104874;62.93222597;72.68645835;24.1281193;18.99891667;0.599251946;19.793032;25.73170462;85.35159203;4.194112516;5.925994387;21;5;69.78883626;0;5.92624867;67.20232628;0;85.96222951;5329;92.46574741;10;4398.829175;45.5864058
07/02/2021;100.9396119;58.51732198;90.08541496;37.92683904;23.41707337;1.554298001;29.73220152;29.98675328;43.94514197;9.854732939;5.446121518;24;4;89.82495202;0;42.91715184;60.39174487;0;56.29925546;2030;57.34784391;11;8863.58073;35.39240044
08/02/2021;90.99869057;66.53963084;90.42898798;46.23525799;8.634138987;1.092602588;35.40131521;21.83777904;64.02114292;8.106824384;0.887993018;23;5;66.03480682;0;93.04999571;55.42220193;0;114.5597433;5722;34.15414884;9;4119.360125;12.84580918
09/02/2021;112.4569986;22.01630872;106.7393815;58.05416846;20.51914618;1.139936792;6.191740208;25.93307413;20.84586219;6.351579475;6.404127727;13;4;76.00636506;0;52.47080789;67.40020736;0;114.4117247;5306;46.00379466;8;7983.548983;23.81799018
